Date,P,D,E,CPI,Date Fraction,Long IR GS10,Real Price,Real Dividend,Real Earnings,CAPE (P/E10),Date (CCYY-MM)
1939.08,11.54,0.55,0.79,13.8,1939.62,2.27,204.19,9.73,14.04,15.12,1939-08
1939.09,12.77,0.56,0.81,14.1,1939.71,2.26,221.14,9.7,14.03,16.45,1939-09
1939.10,12.9,0.58,0.84,14,1939.79,2.25,224.99,10.12,14.65,16.82,1939-10
1939.11,12.67,0.6,0.87,14,1939.87,2.24,220.98,10.46,15.17,16.6,1939-11
1939.12,12.37,0.62,0.9,14,1939.96,2.22,215.75,10.81,15.7,16.28,1939-12
1940.01,12.3,0.62,0.93,13.9,1940.04,2.21,216.07,10.95,16.34,16.38,1940-01
1940.02,12.22,0.63,0.96,14,1940.12,2.19,213.13,10.93,16.74,16.22,1940-02
1940.03,12.15,0.63,0.99,14,1940.21,2.17,211.91,10.99,17.27,16.17,1940-03
1940.04,12.27,0.64,1.01,14,1940.29,2.15,214,11.1,17.56,16.37,1940-04
1940.05,10.58,0.64,1.02,14,1940.37,2.12,184.53,11.22,17.85,14.14,1940-05
1940.06,9.67,0.65,1.04,14.1,1940.46,2.1,167.46,11.26,18.01,12.84,1940-06
1940.07,9.99,0.66,1.05,14,1940.54,2.08,174.24,11.45,18.37,13.37,1940-07
1940.08,10.2,0.66,1.07,14,1940.62,2.06,177.9,11.57,18.6,13.65,1940-08
1940.09,10.63,0.67,1.08,14,1940.71,2.04,185.4,11.69,18.84,14.21,1940-09
1940.10,10.73,0.67,1.07,14,1940.79,2.02,187.14,11.69,18.66,14.33,1940-10
1940.11,10.98,0.67,1.06,14,1940.87,1.99,191.5,11.69,18.49,14.64,1940-11
1940.12,10.53,0.67,1.05,14.1,1940.96,1.97,182.35,11.6,18.18,13.91,1940-12
1941.01,10.55,0.67,1.05,14.1,1941.04,1.95,182.7,11.66,18.24,13.9,1941-01
1941.02,9.89,0.68,1.06,14.1,1941.12,1.99,171.27,11.72,18.3,13,1941-02
1941.03,9.95,0.68,1.06,14.2,1941.21,2.04,171.1,11.69,18.23,12.96,1941-03
1941.04,9.64,0.68,1.07,14.3,1941.29,2.08,164.61,11.67,18.27,12.43,1941-04
1941.05,9.43,0.69,1.08,14.4,1941.37,2.12,159.9,11.64,18.31,12.04,1941-05
1941.06,9.76,0.69,1.09,14.7,1941.46,2.16,162.12,11.46,18.11,12.16,1941-06
1941.07,10.26,0.69,1.12,14.7,1941.54,2.21,170.42,11.52,18.66,12.74,1941-07
1941.08,10.21,0.7,1.16,14.9,1941.62,2.25,167.32,11.42,18.96,12.46,1941-08
1941.09,10.24,0.7,1.19,15.1,1941.71,2.29,165.59,11.32,19.24,12.28,1941-09
1941.10,9.83,0.7,1.18,15.3,1941.79,2.33,156.88,11.22,18.83,11.58,1941-10
1941.11,9.37,0.71,1.17,15.4,1941.87,2.38,148.57,11.2,18.55,10.91,1941-11
1941.12,8.76,0.71,1.16,15.5,1941.96,2.42,138,11.18,18.27,10.09,1941-12
1942.01,8.93,0.7,1.12,15.7,1942.04,2.46,138.88,10.94,17.42,10.1,1942-01
1942.02,8.65,0.7,1.08,15.8,1942.12,2.46,133.68,10.77,16.69,9.68,1942-02
1942.03,8.18,0.69,1.04,16,1942.21,2.46,124.83,10.53,15.87,9,1942-03
1942.04,7.84,0.68,1.02,16.1,1942.29,2.46,118.9,10.31,15.47,8.54,1942-04
1942.05,7.93,0.67,1,16.3,1942.37,2.46,118.79,10.04,14.98,8.51,1942-05
1942.06,8.33,0.66,0.98,16.3,1942.46,2.46,124.78,9.89,14.68,8.91,1942-06
1942.07,8.64,0.65,0.97,16.4,1942.54,2.47,128.64,9.63,14.39,9.15,1942-07
1942.08,8.59,0.63,0.95,16.5,1942.62,2.47,127.12,9.37,14.11,9.01,1942-08
1942.09,8.68,0.62,0.94,16.5,1942.71,2.47,128.45,9.18,13.91,9.08,1942-09
1942.10,9.32,0.61,0.97,16.7,1942.79,2.47,136.27,8.92,14.18,9.6,1942-10
1942.11,9.47,0.6,1,16.8,1942.87,2.47,137.64,8.72,14.53,9.66,1942-11
1942.12,9.52,0.59,1.03,16.9,1942.96,2.47,137.55,8.52,14.88,9.62,1942-12
1943.01,10.09,0.59,1.04,16.9,1943.04,2.47,145.78,8.52,15.07,10.15,1943-01
1943.02,10.69,0.59,1.06,16.9,1943.12,2.47,154.45,8.52,15.27,10.71,1943-02
1943.03,11.07,0.59,1.07,17.2,1943.21,2.47,157.15,8.38,15.19,10.85,1943-03
1943.04,11.44,0.59,1.08,17.4,1943.29,2.47,160.54,8.28,15.16,11.04,1943-04
1943.05,11.89,0.59,1.09,17.5,1943.37,2.47,165.9,8.23,15.21,11.36,1943-05
1943.06,12.1,0.59,1.1,17.5,1943.46,2.47,168.83,8.23,15.35,11.52,1943-06
1943.07,12.35,0.59,1.09,17.4,1943.54,2.48,173.31,8.33,15.34,11.77,1943-07
1943.08,11.74,0.6,1.09,17.3,1943.62,2.48,165.7,8.42,15.34,11.21,1943-08
1943.09,11.99,0.6,1.08,17.4,1943.71,2.48,168.26,8.42,15.16,11.34,1943-09
1943.10,11.88,0.6,1.03,17.4,1943.79,2.48,166.71,8.47,14.5,11.19,1943-10
1943.11,11.33,0.61,0.99,17.4,1943.87,2.48,159,8.51,13.85,10.63,1943-11
1943.12,11.48,0.61,0.94,17.4,1943.96,2.48,161.1,8.56,13.19,10.74,1943-12
1944.01,11.85,0.61,0.94,17.4,1944.04,2.48,166.29,8.61,13.14,11.05,1944-01
1944.02,11.77,0.62,0.93,17.4,1944.12,2.47,165.17,8.65,13.1,10.95,1944-02
1944.03,12.1,0.62,0.93,17.4,1944.21,2.46,169.8,8.7,13.05,11.22,1944-03
1944.04,11.89,0.62,0.93,17.5,1944.29,2.45,165.9,8.7,12.93,10.94,1944-04
1944.05,12.1,0.63,0.92,17.5,1944.37,2.44,168.83,8.74,12.88,11.1,1944-05
1944.06,12.67,0.63,0.92,17.6,1944.46,2.43,175.78,8.74,12.76,11.53,1944-06
1944.07,13,0.63,0.91,17.7,1944.54,2.43,179.34,8.74,12.6,11.74,1944-07
1944.08,12.81,0.64,0.91,17.7,1944.62,2.42,176.72,8.78,12.51,11.54,1944-08
1944.09,12.6,0.64,0.9,17.7,1944.71,2.41,173.82,8.83,12.42,11.33,1944-09
1944.10,12.91,0.64,0.91,17.7,1944.79,2.4,178.1,8.83,12.55,11.58,1944-10
1944.11,12.82,0.64,0.92,17.7,1944.87,2.39,176.86,8.83,12.69,11.48,1944-11
1944.12,13.1,0.64,0.93,17.8,1944.96,2.38,179.7,8.78,12.76,11.64,1944-12
1945.01,13.49,0.64,0.94,17.8,1945.04,2.37,185.05,8.83,12.89,11.96,1945-01
1945.02,13.94,0.65,0.95,17.8,1945.12,2.36,191.23,8.87,13.03,12.34,1945-02
1945.03,13.93,0.65,0.96,17.8,1945.21,2.34,191.09,8.92,13.17,12.32,1945-03
1945.04,14.28,0.65,0.97,17.8,1945.29,2.33,195.89,8.92,13.35,12.63,1945-04
1945.05,14.82,0.65,0.99,17.9,1945.37,2.31,202.16,8.87,13.46,13.04,1945-05
1945.06,15.09,0.65,1,18.1,1945.46,2.3,203.57,8.77,13.49,13.13,1945-06
1945.07,14.78,0.65,1,18.1,1945.54,2.28,199.39,8.81,13.45,12.87,1945-07
1945.08,14.83,0.66,0.99,18.1,1945.62,2.27,200.06,8.86,13.4,12.92,1945-08
1945.09,15.84,0.66,0.99,18.1,1945.71,2.25,213.69,8.9,13.36,13.8,1945-09
1945.10,16.5,0.66,0.98,18.1,1945.79,2.24,222.59,8.9,13.22,14.37,1945-10
1945.11,17.04,0.66,0.97,18.1,1945.87,2.22,229.88,8.9,13.09,14.85,1945-11
1945.12,17.33,0.66,0.96,18.2,1945.96,2.21,232.5,8.85,12.88,15.02,1945-12
1946.01,18.02,0.67,0.94,18.2,1946.04,2.19,241.76,8.94,12.61,15.62,1946-01
1946.02,18.07,0.67,0.92,18.1,1946.12,2.2,243.77,9.08,12.41,15.76,1946-02
1946.03,17.53,0.68,0.9,18.3,1946.21,2.2,233.9,9.07,12.01,15.13,1946-03
1946.04,18.66,0.68,0.88,18.4,1946.29,2.21,247.63,9.02,11.68,16.04,1946-04
1946.05,18.7,0.68,0.86,18.5,1946.37,2.21,246.82,8.98,11.35,16.01,1946-05
1946.06,18.58,0.68,0.84,18.7,1946.46,2.22,242.61,8.88,10.97,15.77,1946-06
1946.07,18.05,0.68,0.86,19.8,1946.54,2.22,222.59,8.43,10.56,14.51,1946-07
1946.08,17.7,0.69,0.87,20.2,1946.62,2.23,213.96,8.3,10.56,13.98,1946-08
1946.09,15.09,0.69,0.89,20.4,1946.71,2.23,180.62,8.26,10.65,11.84,1946-09
1946.10,14.75,0.7,0.95,20.8,1946.79,2.24,173.15,8.18,11.11,11.39,1946-10
1946.11,14.69,0.7,1,21.3,1946.87,2.24,168.4,8.06,11.5,11.11,1946-11
1946.12,15.13,0.71,1.06,21.5,1946.96,2.25,171.83,8.06,12.04,11.37,1946-12
1947.01,15.21,0.71,1.13,21.5,1947.04,2.25,172.74,8.1,12.83,11.47,1947-01
1947.02,15.8,0.72,1.2,21.5,1947.12,2.27,179.44,8.14,13.63,11.95,1947-02
1947.03,15.16,0.72,1.27,21.9,1947.21,2.28,169.03,8.03,14.16,11.29,1947-03
1947.04,14.6,0.73,1.33,21.9,1947.29,2.3,162.78,8.18,14.79,10.9,1947-04
1947.05,14.34,0.75,1.38,21.9,1947.37,2.31,159.89,8.33,15.42,10.73,1947-05
1947.06,14.84,0.76,1.44,22,1947.46,2.33,164.71,8.44,15.98,11.08,1947-06
1947.07,15.77,0.77,1.48,22.2,1947.54,2.35,173.45,8.47,16.24,11.7,1947-07
1947.08,15.46,0.78,1.51,22.5,1947.62,2.36,167.78,8.46,16.42,11.34,1947-08
1947.09,15.06,0.79,1.55,23,1947.71,2.38,159.88,8.39,16.46,10.83,1947-09
1947.10,15.45,0.81,1.57,23,1947.79,2.39,164.02,8.56,16.67,11.13,1947-10
1947.11,15.27,0.82,1.59,23.1,1947.87,2.41,161.41,8.7,16.81,10.98,1947-11
1947.12,15.03,0.84,1.61,23.4,1947.96,2.42,156.84,8.77,16.8,10.68,1947-12
1948.01,14.83,0.84,1.64,23.7,1948.04,2.44,152.79,8.69,16.93,10.42,1948-01
1948.02,14.1,0.85,1.68,23.5,1948.12,2.43,146.51,8.8,17.42,10,1948-02
1948.03,14.3,0.85,1.71,23.4,1948.21,2.42,149.22,8.87,17.84,10.19,1948-03
1948.04,15.4,0.85,1.76,23.8,1948.29,2.41,158,8.72,18.06,10.78,1948-04
1948.05,16.15,0.85,1.81,23.9,1948.37,2.4,165,8.68,18.49,11.24,1948-05
1948.06,16.82,0.85,1.86,24.1,1948.46,2.39,170.42,8.61,18.85,11.58,1948-06
1948.07,16.42,0.86,1.93,24.4,1948.54,2.38,164.32,8.57,19.31,11.13,1948-07
1948.08,15.94,0.86,2,24.5,1948.62,2.36,158.86,8.6,19.93,10.72,1948-08
1948.09,15.76,0.87,2.07,24.5,1948.71,2.35,157.07,8.67,20.63,10.55,1948-09
1948.10,16.19,0.89,2.14,24.4,1948.79,2.34,162.02,8.91,21.45,10.83,1948-10
1948.11,15.29,0.91,2.22,24.2,1948.87,2.33,154.27,9.18,22.37,10.25,1948-11
1948.12,15.19,0.93,2.29,24.1,1948.96,2.32,153.9,9.42,23.2,10.16,1948-12
1949.01,15.36,0.95,2.32,24,1949.04,2.31,156.27,9.63,23.6,10.25,1949-01
1949.02,14.77,0.96,2.35,23.8,1949.12,2.31,151.53,9.88,24.11,9.87,1949-02
1949.03,14.91,0.98,2.38,23.8,1949.21,2.31,152.97,10.05,24.42,9.9,1949-03
1949.04,14.89,0.99,2.39,23.9,1949.29,2.31,152.12,10.15,24.38,9.78,1949-04
1949.05,14.78,1.01,2.39,23.8,1949.37,2.31,151.64,10.33,24.55,9.69,1949-05
1949.06,13.97,1.02,2.4,23.9,1949.46,2.31,142.73,10.42,24.52,9.07,1949-06
1949.07,14.76,1.03,2.4,23.7,1949.54,2.32,152.07,10.58,24.69,9.61,1949-07
1949.08,15.29,1.03,2.39,23.8,1949.62,2.32,156.87,10.6,24.55,9.85,1949-08
1949.09,15.49,1.04,2.39,23.9,1949.71,2.32,158.25,10.63,24.42,9.88,1949-09
1949.10,15.89,1.07,2.37,23.7,1949.79,2.32,163.71,11.06,24.38,10.17,1949-10
1949.11,16.11,1.11,2.34,23.8,1949.87,2.32,165.28,11.35,24.04,10.22,1949-11
1949.12,16.54,1.14,2.32,23.6,1949.96,2.32,171.13,11.79,24,10.53,1949-12
1950.01,16.88,1.15,2.34,23.5,1950.04,2.32,175.39,11.95,24.28,10.75,1950-01
1950.02,17.21,1.16,2.35,23.5,1950.12,2.34,178.82,12.05,24.45,10.91,1950-02
1950.03,17.35,1.17,2.37,23.6,1950.21,2.36,179.51,12.11,24.52,10.91,1950-03
1950.04,17.84,1.18,2.43,23.6,1950.29,2.38,184.58,12.21,25.11,11.18,1950-04
1950.05,18.44,1.19,2.48,23.7,1950.37,2.4,189.98,12.26,25.59,11.46,1950-05
1950.06,18.74,1.2,2.54,23.8,1950.46,2.42,192.26,12.31,26.06,11.55,1950-06
1950.07,17.38,1.24,2.6,24.1,1950.54,2.45,176.09,12.6,26.34,10.54,1950-07
1950.08,18.43,1.29,2.66,24.3,1950.62,2.47,185.19,12.93,26.73,11.04,1950-08
1950.09,19.08,1.33,2.72,24.4,1950.71,2.49,190.94,13.31,27.22,11.34,1950-09
1950.10,19.87,1.38,2.76,24.6,1950.79,2.51,197.23,13.66,27.4,11.66,1950-10
1950.11,19.83,1.42,2.8,24.7,1950.87,2.53,196.03,14.07,27.68,11.54,1950-11
1950.12,19.75,1.47,2.84,25,1950.96,2.55,192.9,14.36,27.74,11.31,1950-12
1951.01,21.21,1.49,2.84,25.4,1951.04,2.57,203.9,14.29,27.27,11.9,1951-01
1951.02,22,1.5,2.83,25.7,1951.12,2.58,209.02,14.28,26.92,12.14,1951-02
1951.03,21.63,1.52,2.83,25.8,1951.21,2.59,204.71,14.39,26.78,11.84,1951-03
1951.04,21.92,1.53,2.79,25.8,1951.29,2.6,207.45,14.51,26.44,11.95,1951-04
1951.05,21.93,1.55,2.76,25.9,1951.37,2.61,206.75,14.58,25.99,11.86,1951-05
1951.06,21.55,1.56,2.72,25.9,1951.46,2.62,203.17,14.71,25.64,11.62,1951-06
1951.07,21.93,1.55,2.65,25.9,1951.54,2.63,206.75,14.58,24.98,11.78,1951-07
1951.08,22.89,1.53,2.58,25.9,1951.62,2.63,215.8,14.46,24.32,12.26,1951-08
1951.09,23.48,1.52,2.51,26.1,1951.71,2.64,219.66,14.22,23.48,12.44,1951-09
1951.10,23.36,1.48,2.49,26.2,1951.79,2.65,217.71,13.82,23.18,12.31,1951-10
1951.11,22.71,1.45,2.46,26.4,1951.87,2.66,210.05,13.38,22.78,11.85,1951-11
1951.12,23.41,1.41,2.44,26.5,1951.96,2.67,215.7,12.99,22.48,12.15,1951-12
1952.01,24.19,1.41,2.43,26.5,1952.04,2.68,222.89,13.02,22.36,12.53,1952-01
1952.02,23.75,1.42,2.41,26.3,1952.12,2.69,220.5,13.15,22.41,12.36,1952-02
1952.03,23.81,1.42,2.4,26.3,1952.21,2.71,221.06,13.18,22.28,12.36,1952-03
1952.04,23.74,1.43,2.38,26.4,1952.29,2.72,219.57,13.23,22.01,12.24,1952-04
1952.05,23.73,1.44,2.36,26.4,1952.37,2.73,219.48,13.32,21.83,12.2,1952-05
1952.06,24.38,1.45,2.34,26.5,1952.46,2.74,224.64,13.36,21.56,12.45,1952-06
1952.07,25.08,1.45,2.35,26.7,1952.54,2.76,229.36,13.26,21.46,12.67,1952-07
1952.08,25.18,1.45,2.35,26.7,1952.62,2.77,230.28,13.26,21.52,12.68,1952-08
1952.09,24.78,1.45,2.36,26.7,1952.71,2.78,226.62,13.26,21.58,12.43,1952-09
1952.10,24.26,1.44,2.37,26.7,1952.79,2.79,221.86,13.14,21.7,12.13,1952-10
1952.11,25.03,1.42,2.39,26.7,1952.87,2.81,228.9,13.02,21.83,12.47,1952-11
1952.12,26.04,1.41,2.4,26.7,1952.96,2.82,238.14,12.89,21.95,12.93,1952-12
1953.01,26.18,1.41,2.41,26.6,1953.04,2.83,240.32,12.94,22.12,13.01,1953-01
1953.02,25.86,1.41,2.42,26.5,1953.12,2.8,238.28,12.99,22.3,12.86,1953-02
1953.03,25.99,1.41,2.43,26.6,1953.21,2.77,238.58,12.94,22.31,12.83,1953-03
1953.04,24.71,1.41,2.46,26.6,1953.29,2.83,226.83,12.97,22.55,12.16,1953-04
1953.05,24.84,1.42,2.48,26.7,1953.37,3.05,227.17,12.96,22.71,12.14,1953-05
1953.06,23.95,1.42,2.51,26.8,1953.46,3.11,218.21,12.94,22.87,11.62,1953-06
1953.07,24.29,1.42,2.52,26.8,1953.54,2.93,221.31,12.94,22.99,11.75,1953-07
1953.08,24.39,1.42,2.54,26.9,1953.62,2.95,221.39,12.89,23.03,11.72,1953-08
1953.09,23.27,1.42,2.55,26.9,1953.71,2.87,211.23,12.89,23.15,11.14,1953-09
1953.10,23.97,1.43,2.54,27,1953.79,2.66,216.77,12.93,22.94,11.39,1953-10
1953.11,24.5,1.44,2.52,26.9,1953.87,2.68,222.39,13.07,22.9,11.64,1953-11
1953.12,24.83,1.45,2.51,26.9,1953.96,2.59,225.39,13.16,22.78,11.75,1953-12
1954.01,25.46,1.46,2.52,26.9,1954.04,2.48,231.1,13.22,22.9,12,1954-01
1954.02,26.02,1.46,2.54,26.9,1954.12,2.47,236.19,13.28,23.03,12.22,1954-02
1954.03,26.57,1.47,2.55,26.9,1954.21,2.37,241.18,13.34,23.15,12.42,1954-03
1954.04,27.63,1.46,2.57,26.8,1954.29,2.29,251.74,13.33,23.45,12.91,1954-04
1954.05,28.73,1.46,2.6,26.9,1954.37,2.37,260.79,13.22,23.57,13.31,1954-05
1954.06,28.96,1.45,2.62,26.9,1954.46,2.38,262.87,13.16,23.78,13.36,1954-06
1954.07,30.13,1.46,2.62,26.9,1954.54,2.3,273.5,13.22,23.81,13.83,1954-07
1954.08,30.73,1.46,2.63,26.9,1954.62,2.36,278.94,13.28,23.84,14.04,1954-08
1954.09,31.45,1.47,2.63,26.8,1954.71,2.38,286.54,13.39,23.96,14.36,1954-09
1954.10,32.18,1.49,2.68,26.8,1954.79,2.43,293.19,13.61,24.39,14.62,1954-10
1954.11,33.44,1.52,2.72,26.8,1954.87,2.48,304.67,13.82,24.81,15.12,1954-11
1954.12,34.97,1.54,2.77,26.7,1954.96,2.51,319.81,14.08,25.33,15.79,1954-12
1955.01,35.6,1.55,2.83,26.7,1955.04,2.61,325.57,14.14,25.91,15.99,1955-01
1955.02,36.79,1.55,2.9,26.7,1955.12,2.65,336.45,14.21,26.49,16.44,1955-02
1955.03,36.5,1.56,2.96,26.7,1955.21,2.68,333.8,14.27,27.07,16.22,1955-03
1955.04,37.76,1.56,3.05,26.7,1955.29,2.75,345.32,14.3,27.86,16.69,1955-04
1955.05,37.6,1.57,3.13,26.7,1955.37,2.76,343.86,14.33,28.65,16.52,1955-05
1955.06,39.78,1.57,3.22,26.7,1955.46,2.78,363.79,14.36,29.45,17.37,1955-06
1955.07,42.69,1.59,3.29,26.8,1955.54,2.9,388.95,14.46,30.01,18.45,1955-07
1955.08,42.43,1.6,3.37,26.8,1955.62,2.97,386.58,14.61,30.67,18.22,1955-08
1955.09,44.34,1.62,3.44,26.9,1955.71,2.97,402.48,14.71,31.23,18.84,1955-09
1955.10,42.11,1.63,3.5,26.9,1955.79,2.88,382.24,14.77,31.77,17.77,1955-10
1955.11,44.95,1.63,3.56,26.9,1955.87,2.89,408.02,14.83,32.31,18.84,1955-11
1955.12,45.37,1.64,3.62,26.8,1955.96,2.96,413.37,14.94,32.98,18.94,1955-12
1956.01,44.15,1.67,3.64,26.8,1956.04,2.9,402.25,15.22,33.19,18.29,1956-01
1956.02,44.43,1.7,3.67,26.8,1956.12,2.84,404.8,15.49,33.41,18.27,1956-02
1956.03,47.49,1.73,3.69,26.8,1956.21,2.96,432.68,15.76,33.62,19.37,1956-03
1956.04,48.05,1.75,3.66,26.9,1956.29,3.18,436.16,15.92,33.22,19.37,1956-04
1956.05,46.54,1.78,3.63,27,1956.37,3.07,420.89,16.07,32.83,18.54,1956-05
1956.06,46.27,1.8,3.6,27.2,1956.46,3,415.37,16.16,32.32,18.16,1956-06
1956.07,48.78,1.81,3.55,27.4,1956.54,3.11,434.7,16.16,31.67,18.86,1956-07
1956.08,48.49,1.83,3.51,27.3,1956.62,3.33,433.7,16.34,31.36,18.67,1956-08
1956.09,46.84,1.84,3.46,27.4,1956.71,3.38,417.42,16.4,30.83,17.84,1956-09
1956.10,46.24,1.81,3.44,27.5,1956.79,3.34,410.57,16.04,30.57,17.42,1956-10
1956.11,45.76,1.77,3.43,27.5,1956.87,3.49,406.31,15.75,30.43,17.12,1956-11
1956.12,46.44,1.74,3.41,27.6,1956.96,3.59,410.85,15.39,30.17,17.2,1956-12
1957.01,45.43,1.74,3.41,27.6,1957.04,3.46,401.92,15.36,30.14,16.72,1957-01
1957.02,43.47,1.73,3.4,27.7,1957.12,3.34,383.19,15.28,30,15.84,1957-02
1957.03,44.03,1.73,3.4,27.8,1957.21,3.41,386.73,15.2,29.86,15.9,1957-03
1957.04,45.05,1.73,3.41,27.9,1957.29,3.48,394.27,15.14,29.81,16.12,1957-04
1957.05,46.78,1.73,3.41,28,1957.37,3.6,407.95,15.09,29.77,16.6,1957-05
1957.06,47.55,1.73,3.42,28.1,1957.46,3.8,413.19,15.03,29.72,16.73,1957-06
1957.07,48.51,1.74,3.44,28.3,1957.54,3.93,418.55,15.01,29.65,16.87,1957-07
1957.08,45.84,1.75,3.45,28.3,1957.62,3.93,395.51,15.1,29.8,15.87,1957-08
1957.09,43.98,1.76,3.47,28.3,1957.71,3.92,379.47,15.19,29.94,15.16,1957-09
1957.10,41.24,1.77,3.44,28.3,1957.79,3.97,355.82,15.27,29.65,14.15,1957-10
1957.11,40.35,1.78,3.4,28.4,1957.87,3.72,346.92,15.3,29.26,13.74,1957-11
1957.12,40.33,1.79,3.37,28.4,1957.96,3.21,346.75,15.39,28.97,13.67,1957-12
1958.01,41.12,1.78,3.29,28.6,1958.04,3.09,351.07,15.23,28.12,13.79,1958-01
1958.02,41.26,1.78,3.22,28.6,1958.12,3.05,352.26,15.17,27.46,13.78,1958-02
1958.03,42.11,1.77,3.14,28.8,1958.21,2.98,357.02,15.01,26.62,13.93,1958-03
1958.04,42.34,1.76,3.07,28.9,1958.29,2.88,357.73,14.84,25.94,13.91,1958-04
1958.05,43.7,1.74,3,28.9,1958.37,2.92,369.22,14.73,25.35,14.32,1958-05
1958.06,44.75,1.73,2.93,28.9,1958.46,2.97,378.09,14.62,24.76,14.64,1958-06
1958.07,45.98,1.73,2.91,29,1958.54,3.2,387.15,14.57,24.53,14.96,1958-07
1958.08,47.7,1.73,2.9,28.9,1958.62,3.54,403.02,14.62,24.47,15.54,1958-08
1958.09,48.96,1.73,2.88,28.9,1958.71,3.76,413.66,14.62,24.33,15.93,1958-09
1958.10,50.95,1.74,2.88,28.9,1958.79,3.8,430.48,14.67,24.36,16.56,1958-10
1958.11,52.5,1.74,2.89,29,1958.87,3.74,442.04,14.68,24.31,16.99,1958-11
1958.12,53.49,1.75,2.89,28.9,1958.96,3.86,451.94,14.79,24.42,17.36,1958-12
1959.01,55.62,1.76,2.96,29,1959.04,4.02,468.31,14.79,24.95,17.98,1959-01
1959.02,54.77,1.76,3.04,28.9,1959.12,3.96,462.75,14.9,25.66,17.76,1959-02
1959.03,56.16,1.77,3.11,28.9,1959.21,3.99,474.5,14.95,26.28,18.2,1959-03
1959.04,57.1,1.78,3.21,29,1959.29,4.12,480.77,14.96,27,18.43,1959-04
1959.05,57.96,1.78,3.3,29,1959.37,4.31,488.02,15.02,27.81,18.69,1959-05
1959.06,57.46,1.79,3.4,29.1,1959.46,4.34,482.14,15.02,28.53,18.45,1959-06
1959.07,59.74,1.8,3.41,29.2,1959.54,4.4,499.56,15.02,28.52,19.09,1959-07
1959.08,59.4,1.8,3.42,29.2,1959.62,4.43,496.71,15.08,28.6,18.96,1959-08
1959.09,57.05,1.81,3.43,29.3,1959.71,4.68,475.43,15.08,28.58,18.12,1959-09
1959.10,57,1.82,3.42,29.4,1959.79,4.53,473.4,15.09,28.38,18.02,1959-10
1959.11,57.23,1.82,3.4,29.4,1959.87,4.53,475.31,15.14,28.27,18.07,1959-11
1959.12,59.06,1.83,3.39,29.4,1959.96,4.69,490.51,15.2,28.15,18.62,1959-12
1960.01,58.03,1.87,3.39,29.3,1960.04,4.72,483.6,15.56,28.25,18.34,1960-01
1960.02,55.78,1.9,3.39,29.4,1960.12,4.49,463.27,15.81,28.15,17.55,1960-02
1960.03,55.02,1.94,3.39,29.4,1960.21,4.25,456.96,16.11,28.15,17.29,1960-03
1960.04,55.73,1.94,3.35,29.5,1960.29,4.28,461.29,16.09,27.7,17.43,1960-04
1960.05,55.22,1.95,3.3,29.5,1960.37,4.35,457.06,16.11,27.34,17.26,1960-05
1960.06,57.26,1.95,3.26,29.6,1960.46,4.15,472.35,16.09,26.89,17.82,1960-06
1960.07,55.84,1.95,3.26,29.6,1960.54,3.9,460.63,16.09,26.92,17.38,1960-07
1960.08,56.51,1.95,3.27,29.6,1960.62,3.8,466.16,16.09,26.95,17.58,1960-08
1960.09,54.81,1.95,3.27,29.6,1960.71,3.8,452.14,16.09,26.97,17.05,1960-09
1960.10,53.73,1.95,3.27,29.8,1960.79,3.89,440.25,15.98,26.79,16.61,1960-10
1960.11,55.47,1.95,3.27,29.8,1960.87,3.93,454.51,15.98,26.79,17.15,1960-11
1960.12,56.8,1.95,3.27,29.8,1960.96,3.84,465.41,15.98,26.79,17.56,1960-12
1961.01,59.72,1.95,3.21,29.8,1961.04,3.84,489.34,15.95,26.3,18.47,1961-01
1961.02,62.17,1.94,3.15,29.8,1961.12,3.78,509.41,15.92,25.81,19.23,1961-02
1961.03,64.12,1.94,3.09,29.8,1961.21,3.74,525.39,15.9,25.32,19.84,1961-03
1961.04,65.83,1.94,3.07,29.8,1961.29,3.78,539.4,15.9,25.16,20.38,1961-04
1961.05,66.5,1.94,3.05,29.8,1961.37,3.71,544.89,15.9,24.99,20.6,1961-05
1961.06,65.62,1.94,3.03,29.8,1961.46,3.88,537.68,15.9,24.83,20.33,1961-06
1961.07,65.44,1.95,3.04,30,1961.54,3.92,532.63,15.84,24.72,20.15,1961-07
1961.08,67.79,1.95,3.04,29.9,1961.62,4.04,553.6,15.95,24.85,20.94,1961-08
1961.09,67.26,1.96,3.05,30,1961.71,3.98,547.44,15.95,24.82,20.71,1961-09
1961.10,68,1.98,3.1,30,1961.79,3.92,553.47,16.12,25.2,20.92,1961-10
1961.11,71.08,2,3.14,30,1961.87,3.94,578.53,16.28,25.58,21.86,1961-11
1961.12,71.74,2.02,3.19,30,1961.96,4.06,583.91,16.44,25.96,22.04,1961-12
1962.01,69.07,2.03,3.25,30,1962.04,4.08,562.17,16.5,26.45,21.2,1962-01
1962.02,70.22,2.03,3.31,30.1,1962.12,4.04,569.64,16.49,26.85,21.45,1962-02
1962.03,70.29,2.04,3.37,30.1,1962.21,3.93,570.2,16.55,27.34,21.44,1962-03
1962.04,68.05,2.05,3.4,30.2,1962.29,3.84,550.2,16.55,27.52,20.66,1962-04
1962.05,62.99,2.05,3.44,30.2,1962.37,3.87,509.29,16.6,27.79,19.09,1962-05
1962.06,55.63,2.06,3.47,30.2,1962.46,3.91,449.79,16.66,28.06,16.83,1962-06
